,season,team,wp,BPI,ts,tb,efgp,atr,RPI_rank,tp
26,2003.0,1131.0,0.6666666666666666,1.0500000000000114,171.0,104.0,75.67947516401125,1.0149625935162094,96.0,2043.0
27,2003.0,1132.0,0.4074074074074074,-2.4488636363636402,193.0,68.0,63.16042267050913,0.7644444444444445,190.0,1795.0
28,2003.0,1133.0,0.3793103448275862,2.560606060606048,216.0,49.0,62.22136817832437,0.8856447688564477,180.0,2097.0
29,2003.0,1135.0,0.6071428571428571,-0.5427807486631053,214.0,103.0,75.24271844660194,0.929384965831435,133.0,2071.0
30,2003.0,1137.0,0.4642857142857143,-0.7794871794871838,162.0,60.0,61.969696969696976,0.7381489841986456,259.0,1615.0
31,2003.0,1138.0,0.17857142857142858,1.6826086956521777,180.0,58.0,49.08906882591093,0.8719211822660099,308.0,1815.0
32,2003.0,1139.0,0.8275862068965517,0.3499999999999943,184.0,54.0,96.58823529411765,1.2450331125827814,41.0,1989.0
33,2003.0,1140.0,0.7419354838709677,3.263586956521735,215.0,78.0,84.18418418418419,0.9765258215962441,15.0,2246.0
34,2003.0,1141.0,0.7931034482758621,-1.079710144927546,206.0,116.0,90.72916666666667,0.8563327032136105,49.0,2301.0
35,2003.0,1142.0,0.5172413793103449,-1.1833333333333371,202.0,111.0,66.35354397950469,0.7864923747276689,195.0,1958.0
36,2003.0,1143.0,0.7241379310344828,0.1279761904761898,190.0,81.0,81.43382352941177,1.1289537712895377,34.0,2160.0
37,2003.0,1144.0,0.15384615384615385,-3.9090909090909065,161.0,71.0,54.58567980691874,0.90625,317.0,1691.0
38,2003.0,1145.0,0.35714285714285715,1.9499999999999886,228.0,95.0,59.694989106753816,1.0922693266832917,249.0,1967.0
39,2003.0,1147.0,0.4166666666666667,-2.785714285714292,195.0,89.0,61.77570093457943,0.7487046632124352,262.0,1743.0
40,2003.0,1148.0,0.5357142857142857,-0.2717948717948673,162.0,46.0,69.5054945054945,0.7413394919168591,206.0,1891.0
41,2003.0,1149.0,0.46153846153846156,-0.577380952380949,254.0,83.0,62.71808999081726,0.8503937007874016,203.0,1682.0
42,2003.0,1150.0,0.4482758620689655,-0.2019230769230802,246.0,59.0,61.990776325903155,1.0577889447236182,104.0,1985.0
43,2003.0,1151.0,0.6785714285714286,0.35672514619882634,200.0,89.0,81.12244897959184,0.982646420824295,94.0,2235.0
44,2003.0,1152.0,0.1,-4.759259259259252,216.0,50.0,50.866666666666674,0.6940726577437859,314.0,1896.0
45,2003.0,1153.0,0.6071428571428571,3.5427807486631053,145.0,119.0,70.6929740134745,1.1582491582491583,29.0,1885.0
46,2003.0,1154.0,0.16666666666666666,-0.5750000000000028,179.0,73.0,49.8330550918197,0.8010204081632653,306.0,1514.0
47,2003.0,1155.0,0.5357142857142857,-0.5769230769230802,199.0,74.0,66.35802469135803,0.9310344827586207,154.0,1916.0
48,2003.0,1156.0,0.26666666666666666,-2.1761363636363598,212.0,133.0,58.26446280991735,0.7852998065764023,271.0,1969.0
49,2003.0,1157.0,0.4230769230769231,-0.9090909090909065,162.0,41.0,62.38819320214669,0.726027397260274,251.0,1749.0
50,2003.0,1158.0,0.7586206896551724,-0.22077922077922096,213.0,127.0,87.33602421796165,1.0269607843137254,68.0,2127.0
51,2003.0,1159.0,0.46153846153846156,-0.9285714285714164,179.0,44.0,63.56828193832599,0.9758064516129032,256.0,1713.0
52,2003.0,1160.0,0.6451612903225806,1.9545454545454533,190.0,206.0,71.48407148407149,0.956221198156682,47.0,2341.0
53,2003.0,1161.0,0.5666666666666667,-0.21719457013573162,160.0,127.0,75.06584723441615,0.9607438016528925,109.0,2220.0
54,2003.0,1162.0,0.07407407407407407,-3.270000000000003,140.0,93.0,44.871794871794876,0.5683297180043384,327.0,1340.0
55,2003.0,1163.0,0.7,3.1190476190476204,178.0,232.0,82.3083403538332,0.989451476793249,33.0,2401.0
56,2003.0,1164.0,0.39285714285714285,-1.205882352941174,205.0,58.0,60.258780036968574,0.6201923076923077,219.0,1625.0
57,2003.0,1165.0,0.3076923076923077,-3.3541666666666714,190.0,55.0,56.785714285714285,0.835820895522388,292.0,1558.0
58,2003.0,1166.0,0.8787878787878788,5.896551724137922,277.0,147.0,100.13927576601671,1.2585034013605443,16.0,2615.0
59,2003.0,1168.0,0.3448275862068966,-1.231578947368419,172.0,44.0,59.364820846905545,0.8828125,279.0,1825.0
60,2003.0,1169.0,0.4642857142857143,0.6256410256410163,239.0,56.0,66.14853195164075,0.7453027139874739,231.0,1956.0
61,2003.0,1170.0,0.39285714285714285,-4.655080213903744,235.0,82.0,57.732371794871796,0.7925764192139738,268.0,1832.0
62,2003.0,1171.0,0.2692307692307692,-0.12406015037593932,158.0,62.0,57.322551662174305,1.089783281733746,287.0,1540.0
63,2003.0,1172.0,0.5833333333333334,0.40714285714284415,135.0,39.0,73.68421052631578,0.847682119205298,119.0,1836.0
64,2003.0,1173.0,0.8275862068965517,0.5124999999999886,156.0,85.0,93.1740614334471,1.1424870466321244,9.0,2111.0
65,2003.0,1174.0,0.5172413793103449,-0.035714285714277594,231.0,108.0,64.91511721907841,1.0462724935732648,162.0,1990.0
66,2003.0,1175.0,0.5555555555555556,-1.8250000000000028,180.0,91.0,70.42399172699069,0.8864864864864865,150.0,1680.0
67,2003.0,1176.0,0.53125,1.0431372549019642,229.0,54.0,67.00074239049741,1.07981220657277,192.0,2268.0
68,2003.0,1177.0,0.5714285714285714,1.0729166666666572,161.0,59.0,70.12732615083252,0.8845208845208845,64.0,1877.0
69,2003.0,1178.0,0.5862068965517241,4.009803921568633,186.0,74.0,73.57080035180299,1.1181556195965419,121.0,2058.0
70,2003.0,1179.0,0.2857142857142857,-1.4375,109.0,45.0,59.24805531547105,0.8883374689826302,252.0,1785.0
71,2003.0,1180.0,0.6206896551724138,0.5227272727272663,213.0,134.0,73.8313473877177,1.083756345177665,80.0,1990.0
72,2003.0,1181.0,0.8,4.291666666666657,255.0,154.0,88.75119161105816,0.9857482185273159,19.0,2459.0
73,2003.0,1182.0,0.3,-2.952380952380963,201.0,108.0,58.216654384672076,0.6637323943661971,266.0,2001.0
74,2003.0,1183.0,0.4642857142857143,-0.40256410256409936,179.0,57.0,64.63778939507094,1.2451790633608815,167.0,2162.0
75,2003.0,1184.0,0.2916666666666667,-1.0546218487394867,188.0,60.0,57.00483091787439,0.9578651685393258,272.0,1792.0
76,2003.0,1185.0,0.46153846153846156,-2.142857142857153,157.0,82.0,65.5844155844156,0.9696202531645569,218.0,1998.0
77,2003.0,1186.0,0.5862068965517241,1.9215686274509807,223.0,79.0,71.9281663516068,0.868421052631579,103.0,2029.0
78,2003.0,1187.0,0.4,-0.2666666666666657,119.0,91.0,58.47457627118644,0.93125,188.0,1575.0
79,2003.0,1189.0,0.4,-3.6666666666666714,180.0,64.0,57.85845588235294,0.6888888888888889,226.0,1560.0
80,2003.0,1190.0,0.6296296296296297,-0.3352941176470665,289.0,142.0,73.25375773651636,0.7490118577075099,120.0,2152.0
81,2003.0,1191.0,0.42857142857142855,-2.135416666666657,151.0,95.0,68.11594202898551,0.9887892376681614,116.0,1960.0
82,2003.0,1192.0,0.5172413793103449,-1.9857142857142946,174.0,68.0,70.66557107641742,0.9621749408983451,248.0,2106.0
83,2003.0,1193.0,0.6333333333333333,-1.2272727272727195,228.0,160.0,73.70892018779342,0.7490272373540856,83.0,2119.0
84,2003.0,1194.0,0.2222222222222222,-2.4642857142857224,245.0,94.0,50.69444444444444,0.734966592427617,302.0,1865.0
85,2003.0,1196.0,0.7741935483870968,5.479166666666671,241.0,127.0,92.9530201342282,1.2265060240963856,18.0,2353.0
86,2003.0,1197.0,0.5862068965517241,-2.428921568627459,210.0,61.0,74.44237918215613,0.6429980276134122,169.0,2073.0
87,2003.0,1198.0,0.25,0.7619047619047592,217.0,57.0,51.674641148325364,0.5990990990990991,289.0,1677.0
88,2003.0,1199.0,0.4827586206896552,1.9476190476190425,274.0,130.0,65.29790660225443,0.9351851851851852,107.0,1974.0
89,2003.0,1200.0,0.07142857142857142,-3.57692307692308,208.0,92.0,49.07651715039577,0.6932515337423313,283.0,1810.0
90,2003.0,1201.0,0.7142857142857143,0.9625000000000057,184.0,124.0,82.06030150753769,0.9343891402714932,65.0,2006.0
91,2003.0,1202.0,0.39285714285714285,-1.8208556149732544,194.0,81.0,59.07258064516129,0.8578313253012049,210.0,1807.0
92,2003.0,1203.0,0.41379310344827586,1.0784313725490193,187.0,92.0,61.76470588235294,0.8122362869198312,182.0,2070.0
93,2003.0,1204.0,0.5,-2.1538461538461604,192.0,96.0,69.20415224913495,0.8613138686131386,207.0,1965.0
94,2003.0,1205.0,0.14285714285714285,-1.7708333333333144,189.0,83.0,49.78658536585366,0.9370932754880694,298.0,1882.0
95,2003.0,1206.0,0.5714285714285714,1.7708333333333357,213.0,62.0,66.84160305343512,0.7471526195899773,92.0,1794.0
96,2003.0,1207.0,0.5172413793103449,6.076190476190476,275.0,183.0,64.50116009280742,0.974025974025974,146.0,2213.0
97,2003.0,1208.0,0.7037037037037037,2.2730263157894797,206.0,118.0,81.79657794676805,1.5512820512820513,6.0,2138.0
98,2003.0,1209.0,0.4642857142857143,0.6641025641025635,213.0,138.0,65.01172791243158,0.914004914004914,230.0,2050.0
99,2003.0,1210.0,0.5,4.464285714285722,226.0,150.0,66.38888888888889,1.0258823529411765,90.0,2074.0
100,2003.0,1211.0,0.7419354838709677,3.8994565217391397,211.0,109.0,86.77998111425873,1.082039911308204,35.0,2389.0
101,2003.0,1212.0,0.35714285714285715,-5.466666666666669,153.0,111.0,58.333333333333336,0.8197802197802198,267.0,1991.0
102,2003.0,1214.0,0.6333333333333333,0.05741626794257115,253.0,111.0,75.19929140832595,0.8267419962335216,171.0,2144.0
103,2003.0,1216.0,0.5357142857142857,-0.6538461538461604,203.0,65.0,63.82508833922261,0.8596938775510204,161.0,1806.0
104,2003.0,1217.0,0.4230769230769231,-0.8121212121212125,194.0,62.0,64.30379746835443,0.9113636363636364,181.0,1836.0
105,2003.0,1218.0,0.6206896551724138,0.7575757575757649,197.0,90.0,74.64985994397759,1.1030444964871193,79.0,2025.0
106,2003.0,1219.0,0.25925925925925924,-1.7464285714285666,200.0,54.0,56.377358490566046,0.7345537757437071,305.0,1850.0
107,2003.0,1220.0,0.27586206896551724,-1.5982142857142776,152.0,85.0,54.71167369901547,0.707089552238806,258.0,1859.0
108,2003.0,1221.0,0.8620689655172413,0.7900000000000063,231.0,130.0,92.73809523809524,1.1064356435643565,45.0,2011.0
109,2003.0,1222.0,0.2857142857142857,-3.5874999999999986,146.0,124.0,53.57710651828299,0.6188524590163934,221.0,1631.0
110,2003.0,1224.0,0.43333333333333335,1.8348416289592677,240.0,83.0,62.8158844765343,0.7346491228070176,245.0,2196.0
111,2003.0,1225.0,0.4444444444444444,-0.8333333333333357,160.0,81.0,60.542986425339365,0.8736559139784946,260.0,1671.0
112,2003.0,1226.0,0.48148148148148145,-0.3131868131868174,217.0,92.0,64.98316498316498,0.9529702970297029,166.0,1906.0
113,2003.0,1227.0,0.7241379310344828,1.3273809523809632,179.0,96.0,82.28310502283105,1.3140495867768596,78.0,2188.0
114,2003.0,1228.0,0.8,6.833333333333329,210.0,93.0,91.62537165510406,1.3873417721518988,27.0,2263.0
115,2003.0,1229.0,0.27586206896551724,-0.3363095238095184,179.0,70.0,58.54572713643178,0.7749419953596288,196.0,1873.0
116,2003.0,1231.0,0.625,0.5250000000000057,142.0,171.0,77.51558325912734,1.201086956521739,39.0,2257.0
117,2003.0,1232.0,0.22580645161290322,-2.327380952380949,202.0,86.0,50.10452961672473,0.9225181598062954,250.0,1749.0
118,2003.0,1233.0,0.5862068965517241,1.9289215686274304,238.0,126.0,73.57830271216098,1.0719101123595505,174.0,2174.0
119,2003.0,1234.0,0.5357142857142857,1.9769230769230859,186.0,112.0,68.69244935543279,0.9619952494061758,130.0,1947.0
120,2003.0,1235.0,0.5357142857142857,2.525641025641008,154.0,154.0,68.94514767932489,0.8736842105263158,114.0,1971.0
121,2003.0,1236.0,0.3103448275862069,-3.8472222222222143,232.0,88.0,59.03568716780562,0.8543478260869565,277.0,1977.0
122,2003.0,1237.0,0.59375,-1.487854251012152,262.0,58.0,72.9818780889621,0.8408644400785854,136.0,2280.0
123,2003.0,1238.0,0.35714285714285715,-0.9833333333333201,277.0,71.0,56.53789004457652,0.8137472283813747,269.0,1972.0
124,2003.0,1239.0,0.42857142857142855,-2.1770833333333286,188.0,146.0,61.602671118530886,0.6895833333333333,243.0,1836.0
125,2003.0,1240.0,0.6551724137931034,-0.33684210526314473,277.0,76.0,78.4060552092609,1.0255813953488373,159.0,2175.0
126,2003.0,1241.0,0.41379310344827586,-0.6715686274509665,171.0,148.0,62.62948207171315,0.8505747126436781,238.0,1929.0
127,2003.0,1242.0,0.7666666666666667,6.928571428571445,304.0,147.0,83.106960950764,1.1230425055928412,5.0,2440.0
128,2003.0,1243.0,0.43333333333333335,5.2488687782805385,148.0,109.0,65.22239263803681,1.163727959697733,147.0,2089.0
129,2003.0,1245.0,0.6896551724137931,1.24444444444444,189.0,55.0,81.42597638510445,1.0909090909090908,63.0,2222.0
130,2003.0,1246.0,0.90625,2.0344827586206975,250.0,163.0,98.38551859099805,1.1511111111111112,2.0,2481.0
131,2003.0,1247.0,0.41379310344827586,-0.9436274509803866,184.0,60.0,59.01185770750988,0.7956730769230769,183.0,1981.0
132,2003.0,1248.0,0.4074074074074074,-0.8778409090909207,140.0,103.0,64.3048128342246,0.9525065963060686,265.0,1785.0
133,2003.0,1249.0,0.46153846153846156,-0.3035714285714306,161.0,120.0,62.80076997112608,0.5952380952380952,233.0,1685.0
134,2003.0,1250.0,0.5384615384615384,-0.9047619047619122,184.0,79.0,65.6060606060606,0.8524590163934426,244.0,1660.0
135,2003.0,1251.0,0.4827586206896552,-3.671428571428578,250.0,88.0,61.572832886505815,0.6223908918406073,263.0,1900.0
136,2003.0,1252.0,0.25,1.8888888888889,97.0,86.0,57.96795952782462,0.8300970873786407,313.0,1845.0
137,2003.0,1253.0,0.15384615384615385,-5.068181818181827,117.0,68.0,52.10918114143921,0.6876404494382022,310.0,1627.0
138,2003.0,1254.0,0.32142857142857145,-1.5321637426900594,184.0,61.0,57.61968981793662,0.8285123966942148,281.0,2102.0
139,2003.0,1256.0,0.4,-2.4166666666666714,135.0,80.0,58.567662565905096,0.7926136363636364,172.0,1702.0
140,2003.0,1257.0,0.8,5.916666666666686,216.0,142.0,91.86489058039962,1.2418952618453865,10.0,2455.0
141,2003.0,1258.0,0.36666666666666664,-0.6076555023923333,235.0,123.0,57.76556776556776,0.8941908713692946,228.0,2111.0
142,2003.0,1259.0,0.14285714285714285,-4.562500000000014,155.0,74.0,48.43260188087774,0.5460122699386503,311.0,1653.0
143,2003.0,1260.0,0.4838709677419355,0.18333333333333712,225.0,124.0,63.67106176266481,0.8456221198156681,160.0,2309.0
144,2003.0,1261.0,0.6774193548387096,4.921428571428578,248.0,129.0,80.16281062553557,1.1813953488372093,43.0,2270.0
145,2003.0,1263.0,0.42857142857142855,2.927083333333343,202.0,157.0,67.47999999999999,0.878,209.0,1987.0
146,2003.0,1264.0,0.7931034482758621,2.9021739130434696,266.0,113.0,85.86171310629514,0.9757281553398058,69.0,2209.0
147,2003.0,1265.0,0.4482758620689655,-1.9182692307692406,199.0,103.0,62.81853281853282,1.0307692307692307,177.0,2069.0
148,2003.0,1266.0,0.8214285714285714,3.31304347826088,168.0,102.0,89.49044585987261,1.2026315789473685,7.0,2195.0
149,2003.0,1267.0,0.4642857142857143,0.6948717948718013,169.0,103.0,68.37979094076655,0.9578163771712159,204.0,2014.0
150,2003.0,1268.0,0.6785714285714286,8.3625730994152,305.0,185.0,77.37994945240101,1.339240506329114,51.0,2262.0
151,2003.0,1269.0,0.35714285714285715,-1.6555555555555515,169.0,106.0,58.90756302521009,0.8931818181818182,205.0,1720.0
152,2003.0,1270.0,0.48148148148148145,-1.0989010989011092,196.0,110.0,66.9537624660018,0.7549234135667396,157.0,1850.0
153,2003.0,1271.0,0.17857142857142858,-1.3043478260869534,176.0,69.0,49.82529699510832,0.6525821596244131,325.0,1760.0
154,2003.0,1272.0,0.7931034482758621,3.0144927536231876,214.0,147.0,87.5760649087221,1.205,22.0,2161.0
155,2003.0,1273.0,0.7857142857142857,-4.545454545454547,185.0,119.0,88.77445932028837,0.9870967741935484,102.0,2186.0
156,2003.0,1274.0,0.39285714285714285,3.572192513368975,272.0,119.0,61.12421383647799,0.8488120950323974,211.0,1956.0
157,2003.0,1275.0,0.4444444444444444,0.13333333333333286,159.0,48.0,63.98565573770492,0.9488817891373802,112.0,1576.0
158,2003.0,1276.0,0.5666666666666667,0.13574660633483404,164.0,104.0,69.08462867012089,0.8608490566037735,71.0,2070.0
159,2003.0,1277.0,0.6129032258064516,3.76973684210526,198.0,115.0,72.14611872146118,0.9356984478935698,38.0,2084.0
160,2003.0,1278.0,0.5714285714285714,0.8958333333333428,206.0,180.0,70.58823529411765,1.0677570093457944,70.0,2084.0
161,2003.0,1279.0,0.4827586206896552,3.4285714285714306,187.0,58.0,68.32298136645963,0.9822784810126582,101.0,1933.0
162,2003.0,1280.0,0.7,5.206349206349216,262.0,112.0,80.6555863342567,0.9275053304904051,26.0,2105.0
163,2003.0,1281.0,0.6774193548387096,0.8928571428571388,177.0,134.0,79.57081545064378,1.009478672985782,20.0,2225.0
164,2003.0,1282.0,0.3103448275862069,-3.24166666666666,169.0,78.0,58.561151079136685,0.9694444444444444,270.0,1968.0
165,2003.0,1283.0,0.5862068965517241,3.3774509803921475,212.0,107.0,69.21296296296296,0.7493606138107417,123.0,1931.0
166,2003.0,1284.0,0.5357142857142857,-1.7794871794871767,221.0,76.0,67.75259678942398,0.9593301435406698,191.0,1848.0
167,2003.0,1285.0,0.42857142857142855,-0.4270833333333286,164.0,117.0,62.858280254777064,0.8766066838046273,197.0,1952.0
168,2003.0,1286.0,0.36,0.0069444444444428655,134.0,45.0,61.48111332007953,0.90625,239.0,1575.0
169,2003.0,1287.0,0.6538461538461539,0.7712418300653496,193.0,59.0,79.2189006750241,1.046831955922865,117.0,2067.0
170,2003.0,1288.0,0.2413793103448276,-2.2727272727272805,184.0,57.0,52.76450511945392,0.6710239651416122,320.0,1977.0
171,2003.0,1289.0,0.16666666666666666,-7.025000000000006,157.0,74.0,47.459779847586795,0.5355450236966824,326.0,1446.0
172,2003.0,1290.0,0.5185185185185185,1.0961538461538396,244.0,73.0,67.15724244771495,1.3238095238095238,241.0,2051.0
173,2003.0,1291.0,0.4074074074074074,-4.349431818181813,225.0,82.0,58.558951965065496,0.773955773955774,285.0,1715.0
174,2003.0,1292.0,0.5,0.0714285714285694,150.0,66.0,69.41964285714286,0.7300884955752213,153.0,1913.0
175,2003.0,1293.0,0.5555555555555556,3.9666666666666686,189.0,123.0,71.56439066551427,1.1567567567567567,115.0,2021.0
176,2003.0,1296.0,0.5483870967741935,-1.3046218487394867,236.0,112.0,71.51845637583892,0.74573055028463,110.0,2158.0
177,2003.0,1298.0,0.2692307692307692,-1.2293233082706791,183.0,66.0,55.18783542039356,0.7165178571428571,284.0,1555.0
178,2003.0,1299.0,0.038461538461538464,-6.939999999999998,164.0,37.0,45.214979195561725,0.5325842696629214,318.0,1582.0
179,2003.0,1301.0,0.6,1.7361111111111,233.0,92.0,75.9159964253798,1.0328638497652582,85.0,2172.0
180,2003.0,1304.0,0.3793103448275862,-2.214646464646478,182.0,93.0,55.1659125188537,0.7793764988009593,142.0,1839.0
181,2003.0,1305.0,0.5666666666666667,3.2986425339366434,199.0,113.0,69.0204081632653,0.8987012987012987,88.0,2289.0
182,2003.0,1306.0,0.17857142857142858,-3.4260869565217433,193.0,43.0,50.679542203147356,0.7048458149779736,316.0,1834.0
183,2003.0,1307.0,0.3333333333333333,-1.0555555555555571,154.0,71.0,58.246597277822254,0.9752321981424149,213.0,1879.0
184,2003.0,1308.0,0.6785714285714286,1.9385964912280684,185.0,113.0,77.43961352657006,0.9281914893617021,105.0,2047.0
185,2003.0,1309.0,0.48148148148148145,-0.25,163.0,102.0,66.41048824593129,0.7293064876957495,173.0,1877.0
186,2003.0,1310.0,0.5862068965517241,-1.9950980392156907,220.0,94.0,71.09777015437393,0.9763593380614657,144.0,2163.0
187,2003.0,1311.0,0.07407407407407407,-6.460000000000001,150.0,22.0,45.01557632398754,0.5414937759336099,315.0,1442.0
188,2003.0,1313.0,0.4827586206896552,-1.5952380952380878,226.0,119.0,61.545138888888886,0.5653923541247485,275.0,1826.0
189,2003.0,1314.0,0.53125,-0.4823529411764582,261.0,150.0,68.85546588407924,1.0208333333333333,60.0,2277.0
190,2003.0,1317.0,0.19230769230769232,-4.423809523809538,162.0,97.0,52.09867452135494,0.74,253.0,1795.0
191,2003.0,1318.0,0.4827586206896552,0.14999999999999147,267.0,84.0,63.82818387339865,0.8710407239819005,242.0,2093.0
192,2003.0,1319.0,0.5,-0.3846153846153868,132.0,77.0,70.06311992786294,0.9025522041763341,222.0,1864.0
193,2003.0,1320.0,0.37037037037037035,-1.0735294117646959,134.0,47.0,64.24134871339841,1.0502793296089385,237.0,1759.0
194,2003.0,1321.0,0.41379310344827586,-0.8284313725490264,200.0,81.0,63.96993810786914,1.1501340482573728,220.0,1816.0
195,2003.0,1322.0,0.2222222222222222,-2.738095238095241,215.0,105.0,47.47252747252747,0.5825049701789264,299.0,1682.0
196,2003.0,1323.0,0.7096774193548387,3.8762626262626156,231.0,175.0,82.27580372250422,1.3232323232323233,13.0,2483.0
197,2003.0,1324.0,0.5769230769230769,0.8212121212121133,197.0,85.0,70.74613284804367,0.9807692307692307,175.0,2012.0
198,2003.0,1325.0,0.4666666666666667,-2.808035714285708,189.0,76.0,67.74729842061514,0.9321663019693655,132.0,2139.0
199,2003.0,1326.0,0.5483870967741935,-1.063025210084021,162.0,60.0,64.7239263803681,0.8372093023255814,57.0,1997.0
200,2003.0,1328.0,0.8,4.1875,208.0,113.0,89.87603305785123,1.2005649717514124,4.0,2135.0
201,2003.0,1329.0,0.6896551724137931,2.066666666666677,255.0,162.0,76.41050583657587,0.8352941176470589,25.0,1993.0
202,2003.0,1330.0,0.4444444444444444,3.3333333333333286,223.0,75.0,57.96387520525451,1.0696378830083566,199.0,1799.0
203,2003.0,1331.0,0.6296296296296297,2.670588235294119,143.0,123.0,76.6798418972332,1.0668380462724936,155.0,2057.0
204,2003.0,1332.0,0.71875,1.207729468599041,257.0,89.0,84.92381716118685,1.1478439425051334,53.0,2631.0
205,2003.0,1333.0,0.4444444444444444,-0.8499999999999943,143.0,95.0,58.30564784053156,0.9836512261580381,200.0,1822.0
206,2003.0,1334.0,0.42857142857142855,1.5104166666666714,162.0,76.0,61.6078753076292,0.873015873015873,187.0,1846.0
207,2003.0,1335.0,0.8148148148148148,2.440909090909088,194.0,58.0,94.41717791411043,1.1424501424501425,44.0,1895.0
208,2003.0,1336.0,0.25,-3.238095238095241,165.0,107.0,51.86513629842181,0.7191011235955056,216.0,1766.0
209,2003.0,1337.0,0.5357142857142857,-1.10512820512821,191.0,87.0,72.53968253968253,1.0384615384615385,135.0,2195.0
210,2003.0,1338.0,0.8666666666666667,6.134615384615387,242.0,123.0,96.72746781115879,1.1766004415011038,17.0,2238.0
211,2003.0,1339.0,0.37037037037037035,-2.617647058823536,196.0,68.0,59.05209222886422,0.96875,232.0,1826.0
212,2003.0,1340.0,0.16,-1.5357142857142918,128.0,67.0,48.44582593250444,0.5521064301552107,290.0,1426.0
213,2003.0,1341.0,0.5862068965517241,-2.6642156862745026,192.0,44.0,70.30411449016101,0.8094117647058824,163.0,2042.0
214,2003.0,1343.0,0.5769230769230769,1.5424242424242465,189.0,44.0,74.60148777895856,1.234527687296417,128.0,1696.0
215,2003.0,1344.0,0.5517241379310345,2.54567307692308,253.0,166.0,68.42546063651591,1.036144578313253,50.0,2090.0
216,2003.0,1345.0,0.6428571428571429,2.3888888888889,201.0,82.0,73.65,0.8863049095607235,28.0,2009.0
217,2003.0,1346.0,0.5714285714285714,-0.9166666666666572,214.0,71.0,70.99400171379607,1.076036866359447,194.0,2081.0
218,2003.0,1347.0,0.3333333333333333,-5.950000000000017,166.0,99.0,53.14533622559653,0.6465116279069767,291.0,1893.0
219,2003.0,1348.0,0.6206896551724138,-1.9469696969696884,239.0,70.0,68.98512685914261,0.964824120603015,75.0,2049.0
